nodeId,timeUtc,aqi,pm1MassConcCalib[ug/m3],pm1MassConcRaw[ug/m3],pm1NumConcRaw[#/cm^3],pm2_5MassConcCalib[ug/m3],pm2_5MassConcRaw[ug/m3],pm2_5NumConcRaw[#/cm^3],pm10MassConcCalib[ug/m3],pm10MassConcRaw[ug/m3],pm10NumConcRaw[#/cm^3],no2ConcCalib[ppb],no2ConcRaw[ppb],pmCoarseMassConcRaw[ug/m3],so2ConcRaw[ppb],o3ConcRaw[ppb],coConcRaw[ppb],noConcRaw[ppb],noxConcRaw[ppb],pressure[kPa],dewPoint[degC],internalTemperature[degC],internalRelHumidity[%],tVocConc[ppb],eCo2Conc[ppb],latitude,longitude
A4ZTW82Y,2019-06-10T03:00:00.000Z,86,,32.64,,28.68,48.14,80.01,,61.66,80.3,,,,,,,,,,,29.74,77.18,,,5.532084,-0.214926
A4ZTW82Y,2019-06-10T02:00:00.000Z,82,,30,,26.97,44.96,69.57,,58.1,69.85,,,,,,,,,,,29.73,77.15,,,5.532084,-0.214926
A4ZTW82Y,2019-06-10T01:00:00.000Z,82,,30.11,,26.77,44.58,69.91,,57.02,70.12,,,,,,,,,,,29.79,77.16,,,5.532084,-0.214926
A4ZTW82Y,2019-06-10T00:00:00.000Z,83,,30.95,,27.12,45.24,72.61,,58.05,72.89,,,,,,,,,,,29.75,77.11,,,5.532084,-0.214926
A4ZTW82Y,2019-06-09T23:00:00.000Z,85,,31.48,,28.07,47,76.39,,61.38,76.66,,,,,,,,,,,29.77,77.02,,,5.532084,-0.214926
A4ZTW82Y,2019-06-09T22:00:00.000Z,86,,32.52,,28.91,48.57,80.13,,62.05,80.47,,,,,,,,,,,29.77,76.94,,,5.532084,-0.214926
A4ZTW82Y,2019-06-09T20:00:00.000Z,88,,34.48,,29.78,50.19,89.43,,61.95,89.62,,,,,,,,,,,30,76.37,,,5.532084,-0.214926
A4ZTW82Y,2019-06-09T19:00:00.000Z,85,,31.9,,28.06,47,78.41,,60.39,78.67,,,,,,,,,,,30.05,76.07,,,5.532084,-0.214926
A4ZTW82Y,2019-06-09T17:00:00.000Z,79,,28.25,,25.22,41.69,62.08,,52.08,62.26,,,,,,,,,,,30.25,76.05,,,5.532084,-0.214926
A4ZTW82Y,2019-06-09T15:00:00.000Z,77,,27.5,,24.55,40.45,60.58,,50.93,60.78,,,,,,,,,,,30.14,76.3,,,5.532084,-0.214926
A4ZTW82Y,2019-06-09T14:00:00.000Z,76,,27.47,,23.9,39.24,59.38,,47.88,59.5,,,,,,,,,,,30.11,76.17,,,5.532084,-0.214926
A4ZTW82Y,2019-06-09T12:00:00.000Z,82,,30.24,,26.69,44.45,70.1,,56.69,70.35,,,,,,,,,,,29.92,76.23,,,5.532084,-0.214926
A4ZTW82Y,2019-06-09T10:00:00.000Z,86,,33,,28.6,48,82.82,,61.8,83.08,,,,,,,,,,,29.71,77.3,,,5.532084,-0.214926
A4ZTW82Y,2019-06-09T09:00:00.000Z,86,,33,,28.7,48.19,82.18,,60.38,82.35,,,,,,,,,,,29.51,77.71,,,5.532084,-0.214926
A4ZTW82Y,2019-06-09T07:00:00.000Z,98,,41.72,,34.47,58.93,106.15,,72.52,106.56,,,,,,,,,,,29.44,77.93,,,5.532084,-0.214926
A4ZTW82Y,2019-06-09T06:00:00.000Z,87,,33.04,,29.16,49.04,82.33,,64,82.67,,,,,,,,,,,29.28,77.95,,,5.532084,-0.214926
A4ZTW82Y,2019-06-09T04:00:00.000Z,83,,30.62,,27.42,45.8,71.91,,60.35,72.21,,,,,,,,,,,29.33,77.83,,,5.532084,-0.214926
A4ZTW82Y,2019-06-09T03:00:00.000Z,82,,30.48,,26.86,44.76,70.75,,56.62,70.98,,,,,,,,,,,29.48,77.57,,,5.532084,-0.214926
A4ZTW82Y,2019-06-09T02:00:00.000Z,83,,30.36,,27.11,45.22,70.58,,57.86,70.84,,,,,,,,,,,29.52,77.66,,,5.532084,-0.214926
A4ZTW82Y,2019-06-09T01:00:00.000Z,83,,30.52,,27.12,45.24,71.22,,58.81,71.47,,,,,,,,,,,29.44,77.69,,,5.532084,-0.214926
A4ZTW82Y,2019-06-09T00:00:00.000Z,81,,29.94,,26.55,44.18,69.7,,55,69.85,,,,,,,,,,,29.52,77.58,,,5.532084,-0.214926
A4ZTW82Y,2019-06-08T23:00:00.000Z,82,,30.36,,26.86,44.76,70.64,,57.05,70.86,,,,,,,,,,,29.82,77.34,,,5.532084,-0.214926
A4ZTW82Y,2019-06-08T22:00:00.000Z,82,,30.84,,26.92,44.86,72.31,,57.58,72.52,,,,,,,,,,,29.76,77.26,,,5.532084,-0.214926
A4ZTW82Y,2019-06-08T20:00:00.000Z,84,,32.52,,27.66,46.24,78.59,,58.52,78.86,,,,,,,,,,,29.79,77.13,,,5.532084,-0.214926
A4ZTW82Y,2019-06-08T18:00:00.000Z,79,,28.6,,25.27,41.79,64.45,,52.48,64.65,,,,,,,,,,,29.83,76.58,,,5.532084,-0.214926
A4ZTW82Y,2019-06-08T17:00:00.000Z,72,,24.81,,22.26,36.19,50.82,,46.26,51.02,,,,,,,,,,,29.8,76.52,,,5.532084,-0.214926
A4ZTW82Y,2019-06-08T16:00:00.000Z,72,,24,,21.88,35.47,48.84,,45.41,49.04,,,,,,,,,,,29.88,76.16,,,5.532084,-0.214926
A4ZTW82Y,2019-06-08T15:00:00.000Z,73,,25.41,,22.41,36.47,52.22,,45.29,52.38,,,,,,,,,,,29.73,76.24,,,5.532084,-0.214926
A4ZTW82Y,2019-06-08T10:00:00.000Z,92,,39.31,,31.58,53.55,103.93,,69.96,104.26,,,,,,,,,,,29.23,75.97,,,5.532084,-0.214926
A4ZTW82Y,2019-06-08T09:00:00.000Z,111,,49.82,,39.57,68.43,126.86,,77.11,127.24,,,,,,,,,,,29.11,75.92,,,5.532084,-0.214926
A4ZTW82Y,2019-06-08T06:00:00.000Z,142,,63.4,,52.1,91.78,161.47,,103.2,162.13,,,,,,,,,,,28.74,75.42,,,5.532084,-0.214926
A4ZTW82Y,2019-06-08T05:00:00.000Z,136,,58.82,,49.76,87.41,150.33,,99.47,151.05,,,,,,,,,,,28.66,75.32,,,5.532084,-0.214926
A4ZTW82Y,2019-06-08T04:00:00.000Z,105,,42,,37,63.65,108.11,,75.65,108.6,,,,,,,,,,,28.78,75.08,,,5.532084,-0.214926
A4ZTW82Y,2019-06-08T02:00:00.000Z,97,,39.8,,34.19,58.41,101.85,,72.65,102.27,,,,,,,,,,,28.65,75.18,,,5.532084,-0.214926
A4ZTW82Y,2019-06-08T01:00:00.000Z,92,,37.09,,31.56,53.52,96.86,,68.67,97.18,,,,,,,,,,,28.76,74.82,,,5.532084,-0.214926
A4ZTW82Y,2019-06-08T00:00:00.000Z,93,,38.14,,32.28,54.86,97.93,,69.05,98.25,,,,,,,,,,,28.72,74.77,,,5.532084,-0.214926
A4ZTW82Y,2019-06-07T23:00:00.000Z,87,,33.38,,29.19,49.1,85.83,,63.38,86.12,,,,,,,,,,,28.82,74.55,,,5.532084,-0.214926
A4ZTW82Y,2019-06-07T22:00:00.000Z,82,,30.74,,26.66,44.38,72.5,,56.57,72.75,,,,,,,,,,,28.81,74.47,,,5.532084,-0.214926
A4ZTW82Y,2019-06-07T21:00:00.000Z,77,,28.11,,24.42,40.21,63.25,,50.09,63.41,,,,,,,,,,,28.8,74.38,,,5.532084,-0.214926
A4ZTW82Y,2019-06-07T19:00:00.000Z,71,,23.6,,21.62,34.98,48.8,,44.42,48.99,,,,,,,,,,,28.33,74.32,,,5.532084,-0.214926
A4ZTW82Y,2019-06-07T17:00:00.000Z,81,,30.14,,26.47,44.02,70.2,,55.55,70.45,,,,,,,,,,,27.52,72.42,,,5.532084,-0.214926
A4ZTW82Y,2019-06-07T16:00:00.000Z,77,,26.98,,24.61,40.55,56.26,,51.94,56.52,,,,,,,,,,,26.28,68.74,,,5.532084,-0.214926
A4ZTW82Y,2019-06-07T14:00:00.000Z,83,,29.48,,27.53,46,64.89,,59.59,65.26,,,,,,,,,,,25.32,66.45,,,5.532084,-0.214926
A4ZTW82Y,2019-06-07T11:00:00.000Z,63,,16.36,,17.89,28.05,28.86,,38.44,29.14,,,,,,,,,,,23.22,56.87,,,5.532084,-0.214926
A4ZTW82Y,2019-06-07T09:00:00.000Z,59,,14.41,,16,24.53,27.42,,34.55,27.7,,,,,,,,,,,27.51,55.52,,,5.532084,-0.214926
A4ZTW82Y,2019-06-07T08:00:00.000Z,55,,12.84,,13.89,20.59,24.63,,29.85,24.87,,,,,,,,,,,29.02,75.66,,,5.532084,-0.214926
A4ZTW82Y,2019-06-07T07:00:00.000Z,55,,12.17,,13.78,20.39,23.4,,30.44,23.66,,,,,,,,,,,28.89,75.75,,,5.532084,-0.214926
A4ZTW82Y,2019-06-07T05:00:00.000Z,36,,5.12,,8.65,10.82,12.26,,18.29,12.45,,,,,,,,,,,28.83,75.88,,,5.532084,-0.214926
A4ZTW82Y,2019-06-07T04:00:00.000Z,36,,5.76,,8.65,10.82,12.62,,14,12.73,,,,,,,,,,,29.16,75.63,,,5.532084,-0.214926
A4ZTW82Y,2019-06-07T01:00:00.000Z,46,,9.1,,10.94,15.1,18.58,,22.18,18.72,,,,,,,,,,,29.72,75.31,,,5.532084,-0.214926
A4ZTW82Y,2019-06-06T23:00:00.000Z,79,,25.57,,25.25,41.76,55.53,,61.69,56.19,,,,,,,,,,,30.08,76.25,,,5.532084,-0.214926
A4ZTW82Y,2019-06-06T22:00:00.000Z,88,,30.71,,29.78,50.2,73.14,,73.32,73.99,,,,,,,,,,,30.11,76.13,,,5.532084,-0.214926
A4ZTW82Y,2019-06-06T21:00:00.000Z,92,,32.18,,31.69,53.75,78.35,,81.11,79.35,,,,,,,,,,,30.06,76.22,,,5.532084,-0.214926
A4ZTW82Y,2019-06-06T18:00:00.000Z,147,,56.02,,54.14,95.58,141.26,,124.75,142.62,,,,,,,,,,,30.52,75.5,,,5.532084,-0.214926
A4ZTW82Y,2019-06-06T17:00:00.000Z,76,,25.88,,24.04,39.49,56.11,,53.63,56.48,,,,,,,,,,,30.58,75.48,,,5.532084,-0.214926
A4ZTW82Y,2019-06-06T15:00:00.000Z,159,,78.74,,70.82,126.65,194.59,,150.56,195.86,,,,,,,,,,,30.37,74.6,,,5.532084,-0.214926
A4ZTW82Y,2019-06-06T14:00:00.000Z,80,,27.98,,26.01,43.17,64.57,,57.88,65.04,,,,,,,,,,,30.3,73.89,,,5.532084,-0.214926
A4ZTW82Y,2019-06-06T12:00:00.000Z,59,,16.95,,16.05,24.62,32.49,,31.57,32.66,,,,,,,,,,,29.86,71.2,,,5.532084,-0.214926
A4ZTW82Y,2019-06-06T11:00:00.000Z,63,,19.05,,17.89,28.05,34.93,,36.57,35.15,,,,,,,,,,,29.9,73.27,,,5.532084,-0.214926
A4ZTW82Y,2019-06-06T10:00:00.000Z,66,,20.41,,19.21,30.5,40.48,,38.55,40.72,,,,,,,,,,,29.57,73.19,,,5.532084,-0.214926
A4ZTW82Y,2019-06-06T09:00:00.000Z,73,,23.93,,22.57,36.77,51.96,,49.15,52.35,,,,,,,,,,,29.33,73.47,,,5.532084,-0.214926
A4ZTW82Y,2019-06-06T06:00:00.000Z,79,,27.2,,25.34,41.93,59.69,,59.07,60.24,,,,,,,,,,,29.28,76.54,,,5.532084,-0.214926
A4ZTW82Y,2019-06-06T05:00:00.000Z,80,,28.24,,26.05,43.24,63.94,,60.93,64.46,,,,,,,,,,,29.35,76.36,,,5.532084,-0.214926
A4ZTW82Y,2019-06-06T03:00:00.000Z,74,,23.24,,22.83,37.24,47.6,,51.87,48.04,,,,,,,,,,,29.37,76.36,,,5.532084,-0.214926
A4ZTW82Y,2019-06-06T02:00:00.000Z,72,,23,,22.31,36.27,46.76,,53.17,47.23,,,,,,,,,,,29.41,76.29,,,5.532084,-0.214926
A4ZTW82Y,2019-06-05T23:00:00.000Z,79,,26.39,,25.41,42.05,56.91,,62.33,57.5,,,,,,,,,,,29.61,76.16,,,5.532084,-0.214926
A4ZTW82Y,2019-06-05T22:00:00.000Z,130,,46,,47.24,82.73,118,,120.54,119.57,,,,,,,,,,,29.75,76.09,,,5.532084,-0.214926
A4ZTW82Y,2019-06-05T20:00:00.000Z,152,,57.67,,57.17,101.23,144.19,,143.4,146.06,,,,,,,,,,,29.89,76.12,,,5.532084,-0.214926
A4ZTW82Y,2019-06-05T19:00:00.000Z,148,,57.3,,54.55,96.35,141.16,,126.37,142.57,,,,,,,,,,,30.03,75.73,,,5.532084,-0.214926
A4ZTW82Y,2019-06-05T18:00:00.000Z,82,,27.59,,26.73,44.51,63.64,,58.38,64.19,,,,,,,,,,,30.09,75.63,,,5.532084,-0.214926
A4ZTW82Y,2019-06-05T17:00:00.000Z,44,,10.18,,10.57,14.41,19.52,,17.12,19.59,,,,,,,,,,,30.21,75.46,,,5.532084,-0.214926
A4ZTW82Y,2019-06-05T16:00:00.000Z,51,,11.88,,12.12,17.29,22.72,,20.41,22.79,,,,,,,,,,,30.01,75.54,,,5.532084,-0.214926
A4ZTW82Y,2019-06-05T14:00:00.000Z,64,,18,,18.28,28.76,34.87,,39.81,35.21,,,,,,,,,,,29.79,75.3,,,5.532084,-0.214926
A4ZTW82Y,2019-06-05T11:00:00.000Z,60,,17.47,,16.51,25.47,32.54,,32,32.76,,,,,,,,,,,29.41,74.62,,,5.532084,-0.214926
A4ZTW82Y,2019-06-05T10:00:00.000Z,71,,22.2,,21.46,34.69,45.03,,48.89,45.42,,,,,,,,,,,29.13,74.34,,,5.532084,-0.214926
A4ZTW82Y,2019-06-05T08:00:00.000Z,65,,19.65,,18.91,29.94,38.63,,40.24,38.9,,,,,,,,,,,28.81,73.76,,,5.532084,-0.214926
A4ZTW82Y,2019-06-05T07:00:00.000Z,91,,32,,31.14,52.73,78.3,,73.93,79.14,,,,,,,,,,,28.76,73.11,,,5.532084,-0.214926
A4ZTW82Y,2019-06-05T05:00:00.000Z,88,,29.84,,29.58,49.83,71.75,,70.96,72.63,,,,,,,,,,,28.81,72.63,,,5.532084,-0.214926
A4ZTW82Y,2019-06-05T03:00:00.000Z,95,,32.51,,33.03,56.24,81.22,,79.61,82.24,,,,,,,,,,,28.66,72.23,,,5.532084,-0.214926
A4ZTW82Y,2019-06-05T02:00:00.000Z,108,,37.17,,38.47,66.38,95.77,,91.59,97.03,,,,,,,,,,,28.73,71.54,,,5.532084,-0.214926
A4ZTW82Y,2019-06-04T23:00:00.000Z,105,,37.8,,37.3,64.21,95.78,,86.44,96.84,,,,,,,,,,,28.74,70.78,,,5.532084,-0.214926
A4ZTW82Y,2019-06-04T21:00:00.000Z,93,,32.68,,32.02,54.37,78.88,,71.71,79.64,,,,,,,,,,,28.48,70.49,,,5.532084,-0.214926
A4ZTW82Y,2019-06-04T20:00:00.000Z,95,,34.44,,32.95,56.1,81.71,,72.56,82.41,,,,,,,,,,,28.45,70.95,,,5.532084,-0.214926
A4ZTW82Y,2019-06-04T19:00:00.000Z,87,,30.43,,29.03,48.8,71.06,,66.05,71.67,,,,,,,,,,,27.91,70.61,,,5.532084,-0.214926
A4ZTW82Y,2019-06-04T17:00:00.000Z,76,,25.74,,24.03,39.47,54.9,,51.58,55.25,,,,,,,,,,,26.67,69.57,,,5.532084,-0.214926
A4ZTW82Y,2019-06-04T16:00:00.000Z,109,,42.82,,38.78,66.97,105.95,,83.02,106.65,,,,,,,,,,,25.02,66.38,,,5.532084,-0.214926
A4ZTW82Y,2019-06-04T15:00:00.000Z,63,,17.24,,18.03,28.29,31.61,,32.71,31.79,,,,,,,,,,,24,49.7,,,5.532084,-0.214926
A4ZTW82Y,2019-06-04T13:00:00.000Z,56,,15.24,,14.46,21.65,28.1,,26.65,28.26,,,,,,,,,,,28.49,48.04,,,5.532084,-0.214926
A4ZTW82Y,2019-06-04T12:00:00.000Z,57,,14.76,,14.81,22.29,28.19,,25.18,28.3,,,,,,,,,,,29.04,46.25,,,5.532084,-0.214926
A4ZTW82Y,2019-06-04T11:00:00.000Z,51,,12.53,,12.15,17.35,25.09,,20.29,25.16,,,,,,,,,,,29.1,51.11,,,5.532084,-0.214926
A4ZTW82Y,2019-06-04T09:00:00.000Z,62,,18.68,,17.49,27.29,35.2,,32.56,35.36,,,,,,,,,,,29.98,60.51,,,5.532084,-0.214926
A4ZTW82Y,2019-06-04T08:00:00.000Z,72,,23.29,,22.14,35.95,48.36,,47.81,48.66,,,,,,,,,,,30.27,71.94,,,5.532084,-0.214926
A4ZTW82Y,2019-06-04T06:00:00.000Z,63,,18.93,,17.97,28.2,35.93,,37.02,36.14,,,,,,,,,,,29.99,70.53,,,5.532084,-0.214926
A4ZTW82Y,2019-06-04T04:00:00.000Z,56,,14.48,,14.62,21.95,27.3,,28.24,27.53,,,,,,,,,,,29.79,70.52,,,5.532084,-0.214926
A4ZTW82Y,2019-06-04T03:00:00.000Z,56,,14.1,,14.42,21.57,27.61,,28.1,27.8,,,,,,,,,,,29.93,70.04,,,5.532084,-0.214926
A4ZTW82Y,2019-06-04T02:00:00.000Z,55,,13.75,,13.78,20.39,26.18,,24.75,26.28,,,,,,,,,,,29.76,70.26,,,5.532084,-0.214926
A4ZTW82Y,2019-06-04T01:00:00.000Z,55,,14.24,,14.21,21.18,27.36,,27.94,27.55,,,,,,,,,,,29.64,70,,,5.532084,-0.214926
A4ZTW82Y,2019-06-03T23:00:00.000Z,56,,14.91,,14.51,21.74,28.48,,24.26,28.57,,,,,,,,,,,29.71,69.25,,,5.532084,-0.214926
A4ZTW82Y,2019-06-03T22:00:00.000Z,57,,16.53,,14.99,22.65,30.63,,26.41,30.74,,,,,,,,,,,29.65,68.82,,,5.532084,-0.214926
A4ZTW82Y,2019-06-03T21:00:00.000Z,62,,17.88,,17.52,27.35,33.13,,32.84,33.3,,,,,,,,,,,29.49,68.23,,,5.532084,-0.214926
A4ZTW82Y,2019-06-03T20:00:00.000Z,67,,20.48,,19.84,31.67,38.78,,40.9,39.06,,,,,,,,,,,29.28,66.41,,,5.532084,-0.214926
A4ZTW82Y,2019-06-03T19:00:00.000Z,59,,16.78,,16.14,24.78,31.5,,29.25,31.64,,,,,,,,,,,29.15,65.27,,,5.532084,-0.214926
A4ZTW82Y,2019-06-03T16:00:00.000Z,54,,13.44,,13.53,19.91,25.88,,25.32,25.99,,,,,,,,,,,27.61,51.67,,,5.532084,-0.214926
A4ZTW82Y,2019-06-03T15:00:00.000Z,58,,16,,15.37,23.35,28.97,,30.65,29.15,,,,,,,,,,,27.46,44.81,,,5.532084,-0.214926
A4ZTW82Y,2019-06-03T14:00:00.000Z,58,,15,,15.26,23.14,28.83,,32.14,29.06,,,,,,,,,,,27.9,45,,,5.532084,-0.214926
A4ZTW82Y,2019-06-03T13:00:00.000Z,59,,15.29,,15.85,24.24,28.69,,30.06,28.87,,,,,,,,,,,28.24,44.55,,,5.532084,-0.214926
A4ZTW82Y,2019-06-03T11:00:00.000Z,62,,18.24,,17.48,27.29,33.4,,35.86,33.62,,,,,,,,,,,29.4,46.55,,,5.532084,-0.214926
A4ZTW82Y,2019-06-03T10:00:00.000Z,55,,15.35,,13.89,20.59,29.2,,28.18,29.35,,,,,,,,,,,30.24,61.49,,,5.532084,-0.214926
A4ZTW82Y,2019-06-03T09:00:00.000Z,66,,20.63,,19.14,30.37,40.49,,38.81,40.69,,,,,,,,,,,30.39,70.33,,,5.532084,-0.214926
A4ZTW82Y,2019-06-03T07:00:00.000Z,71,,22.72,,21.72,35.17,46.01,,47.69,46.33,,,,,,,,,,,30.2,73.45,,,5.532084,-0.214926
A4ZTW82Y,2019-06-03T06:00:00.000Z,69,,21.61,,20.44,32.79,42.45,,46.57,42.78,,,,,,,,,,,30.22,73.31,,,5.532084,-0.214926
A4ZTW82Y,2019-06-03T05:00:00.000Z,67,,20.2,,19.87,31.72,38.55,,47.07,38.94,,,,,,,,,,,30.23,73.41,,,5.532084,-0.214926
A4ZTW82Y,2019-06-03T01:00:00.000Z,59,,16,,16.13,24.76,30.24,,28.53,30.4,,,,,,,,,,,30.39,73.33,,,5.532084,-0.214926
A4ZTW82Y,2019-06-03T00:00:00.000Z,60,,16.29,,16.32,25.12,30.75,,36.82,31.04,,,,,,,,,,,30.45,73.23,,,5.532084,-0.214926
A4ZTW82Y,2019-06-02T22:00:00.000Z,61,,17.24,,16.91,26.21,32.02,,34.9,32.21,,,,,,,,,,,30.61,73.18,,,5.532084,-0.214926
A4ZTW82Y,2019-06-02T21:00:00.000Z,61,,17.15,,16.82,26.04,31.89,,33.44,32.08,,,,,,,,,,,30.55,73.09,,,5.532084,-0.214926
A4ZTW82Y,2019-06-02T20:00:00.000Z,61,,16.76,,16.67,25.76,31.37,,35.76,31.57,,,,,,,,,,,30.5,72.77,,,5.532084,-0.214926
A4ZTW82Y,2019-06-02T19:00:00.000Z,59,,15.76,,16.13,24.76,29.41,,33.29,29.65,,,,,,,,,,,30.68,71.84,,,5.532084,-0.214926
A4ZTW82Y,2019-06-02T17:00:00.000Z,59,,15.26,,15.82,24.19,28.31,,31.86,28.53,,,,,,,,,,,32.18,68.19,,,5.532084,-0.214926
A4ZTW82Y,2019-06-02T15:00:00.000Z,56,,14.65,,14.69,22.09,27.42,,28.41,27.6,,,,,,,,,,,34.14,63.79,,,5.532084,-0.214926
A4ZTW82Y,2019-06-02T13:00:00.000Z,64,,16.48,,18.15,28.52,32,,45.76,32.45,,,,,,,,,,,29.56,72.62,,,5.532084,-0.214926
A4ZTW82Y,2019-06-02T11:00:00.000Z,66,,17.42,,19.03,30.16,33.86,,49.41,34.33,,,,,,,,,,,29.49,72.33,,,5.532084,-0.214926
A4ZTW82Y,2019-06-02T10:00:00.000Z,58,,15.59,,15.28,23.18,29.28,,32.53,29.46,,,,,,,,,,,29.38,71.99,,,5.532084,-0.214926
A4ZTW82Y,2019-06-02T08:00:00.000Z,54,,13.02,,13.45,19.76,26.2,,27.8,26.38,,,,,,,,,,,29.39,71.78,,,5.532084,-0.214926
A4ZTW82Y,2019-06-02T07:00:00.000Z,53,,12.71,,12.91,18.76,24.52,,24.76,24.69,,,,,,,,,,,29.17,72.02,,,5.532084,-0.214926
A4ZTW82Y,2019-06-02T05:00:00.000Z,45,,9.76,,10.76,14.76,19.77,,18.88,19.86,,,,,,,,,,,29.18,72.07,,,5.532084,-0.214926
A4ZTW82Y,2019-06-02T04:00:00.000Z,47,,8.67,,11.35,15.86,19.77,,25.57,20.05,,,,,,,,,,,29.2,72.14,,,5.532084,-0.214926
A4ZTW82Y,2019-06-02T03:00:00.000Z,44,,8.82,,10.64,14.53,18.62,,19.29,18.76,,,,,,,,,,,29.26,72.01,,,5.532084,-0.214926
A4ZTW82Y,2019-06-02T01:00:00.000Z,42,,8.59,,10.2,13.71,17.93,,19.65,18.08,,,,,,,,,,,29.47,71.94,,,5.532084,-0.214926
A4ZTW82Y,2019-06-02T00:00:00.000Z,47,,9.24,,11.33,15.82,19.47,,22.53,19.66,,,,,,,,,,,29.4,71.97,,,5.532084,-0.214926
A4ZTW82Y,2019-06-01T23:00:00.000Z,45,,8.06,,10.8,14.82,17.77,,20.35,17.91,,,,,,,,,,,29.34,72.1,,,5.532084,-0.214926
