nodeId,timeUtc,aqi,pm1MassConcCalib[ug/m3],pm1MassConcRaw[ug/m3],pm1NumConcRaw[#/cm^3],pm2_5MassConcCalib[ug/m3],pm2_5MassConcRaw[ug/m3],pm2_5NumConcRaw[#/cm^3],pm10MassConcCalib[ug/m3],pm10MassConcRaw[ug/m3],pm10NumConcRaw[#/cm^3],no2ConcCalib[ppb],no2ConcRaw[ppb],pmCoarseMassConcRaw[ug/m3],so2ConcRaw[ppb],o3ConcRaw[ppb],coConcRaw[ppb],noConcRaw[ppb],noxConcRaw[ppb],pressure[kPa],dewPoint[degC],internalTemperature[degC],internalRelHumidity[%],tVocConc[ppb],eCo2Conc[ppb],latitude,longitude
A4ZTW82Y,2019-06-01T21:00:00.000Z,35,,6.94,,8.36,10.29,14.51,,14.12,14.61,,,,,,,,,,,29.33,71.97,,,5.532084,-0.214926
A4ZTW82Y,2019-06-01T19:00:00.000Z,37,,7.29,,8.95,11.38,15.58,,13.71,15.67,,,,,,,,,,,29.54,71.86,,,5.532084,-0.214926
A4ZTW82Y,2019-06-01T18:00:00.000Z,33,,6.53,,7.99,9.59,14.69,,13.18,14.78,,,,,,,,,,,29.51,71.22,,,5.532084,-0.214926
A4ZTW82Y,2019-06-01T17:00:00.000Z,34,,6.88,,8.27,10.12,15.34,,12.12,15.42,,,,,,,,,,,29.59,71.09,,,5.532084,-0.214926
A4ZTW82Y,2019-06-01T16:00:00.000Z,38,,7.71,,9.09,11.65,16.31,,14.59,16.38,,,,,,,,,,,29.58,70.87,,,5.532084,-0.214926
A4ZTW82Y,2019-06-01T13:00:00.000Z,56,,13.16,,14.42,21.58,25.5,,31.74,25.74,,,,,,,,,,,29.55,69.41,,,5.532084,-0.214926
A4ZTW82Y,2019-06-01T11:00:00.000Z,67,,19.4,,19.55,31.14,36.59,,43.49,36.92,,,,,,,,,,,29.63,68.36,,,5.532084,-0.214926
A4ZTW82Y,2019-06-01T10:00:00.000Z,65,,18.5,,18.6,29.37,34.78,,41.48,35.11,,,,,,,,,,,29.46,68.03,,,5.532084,-0.214926
A4ZTW82Y,2019-06-01T09:00:00.000Z,62,,16.08,,17.22,26.8,30.53,,37.75,30.84,,,,,,,,,,,29.35,67.7,,,5.532084,-0.214926
A4ZTW82Y,2019-06-01T08:00:00.000Z,54,,12.47,,13.51,19.88,24.04,,22.29,24.19,,,,,,,,,,,29.13,67.2,,,5.532084,-0.214926
A4ZTW82Y,2019-06-01T07:00:00.000Z,48,,10.38,,11.52,16.18,20.36,,20.44,20.48,,,,,,,,,,,29.25,66.63,,,5.532084,-0.214926
A4ZTW82Y,2019-06-01T06:00:00.000Z,46,,10.53,,11.05,15.29,19.97,,17.47,20.04,,,,,,,,,,,29.24,66.61,,,5.532084,-0.214926
A4ZTW82Y,2019-06-01T05:00:00.000Z,37,,7.24,,8.87,11.24,14.49,,17.76,14.59,,,,,,,,,,,29.21,66.61,,,5.532084,-0.214926
A4ZTW82Y,2019-06-01T04:00:00.000Z,42,,6.74,,10.04,13.41,15.23,,21.38,15.44,,,,,,,,,,,29.18,66.71,,,5.532084,-0.214926
A4ZTW82Y,2019-06-01T02:00:00.000Z,42,,7.24,,10.04,13.41,15.42,,21.59,15.62,,,,,,,,,,,29.07,67.23,,,5.532084,-0.214926
A4ZTW82Y,2019-06-01T01:00:00.000Z,36,,5.18,,8.71,10.94,12.1,,16.41,12.29,,,,,,,,,,,29.1,67.39,,,5.532084,-0.214926
A4ZTW82Y,2019-06-01T00:00:00.000Z,37,,6.71,,8.87,11.24,13.88,,15,13.96,,,,,,,,,,,29.24,67.37,,,5.532084,-0.214926
A4ZTW82Y,2019-05-31T23:00:00.000Z,36,,5.74,,8.55,10.65,13.12,,15.03,13.23,,,,,,,,,,,29.23,67.35,,,5.532084,-0.214926
A4ZTW82Y,2019-05-31T22:00:00.000Z,36,,6.47,,8.73,10.98,13.85,,16.51,13.99,,,,,,,,,,,29.18,66.75,,,5.532084,-0.214926
A4ZTW82Y,2019-05-31T21:00:00.000Z,34,,5.49,,8.21,10,12.43,,14,12.54,,,,,,,,,,,29.27,65.99,,,5.532084,-0.214926
A4ZTW82Y,2019-05-31T19:00:00.000Z,34,,5.75,,8.16,9.92,13.13,,13.69,13.26,,,,,,,,,,,29.09,64.4,,,5.532084,-0.214926
A4ZTW82Y,2019-05-31T18:00:00.000Z,35,,6.71,,8.33,10.24,13.22,,13.76,13.3,,,,,,,,,,,29,62.23,,,5.532084,-0.214926
A4ZTW82Y,2019-05-31T17:00:00.000Z,29,,4.35,,6.85,7.47,10.44,,11.18,10.53,,,,,,,,,,,28.88,60.92,,,5.532084,-0.214926
A4ZTW82Y,2019-05-31T16:00:00.000Z,26,,3.85,,6.15,6.18,9.08,,10.18,9.17,,,,,,,,,,,28.81,59.24,,,5.532084,-0.214926
A4ZTW82Y,2019-05-31T15:00:00.000Z,28,,3.53,,6.63,7.06,9.75,,12.18,9.87,,,,,,,,,,,28.85,58.5,,,5.532084,-0.214926
A4ZTW82Y,2019-05-31T14:00:00.000Z,29,,4.09,,7.01,7.76,10.38,,11.29,10.47,,,,,,,,,,,28.51,57.17,,,5.532084,-0.214926
A4ZTW82Y,2019-05-31T13:00:00.000Z,31,,5.21,,7.56,8.79,12.14,,11.56,12.23,,,,,,,,,,,28.58,54.87,,,5.532084,-0.214926
A4ZTW82Y,2019-05-31T12:00:00.000Z,34,,6.38,,8.13,9.85,13.83,,13.24,13.91,,,,,,,,,,,28.63,52.97,,,5.532084,-0.214926
A4ZTW82Y,2019-05-31T09:00:00.000Z,43,,9.24,,10.39,14.06,19.33,,17.94,19.41,,,,,,,,,,,29.21,56.04,,,5.532084,-0.214926
A4ZTW82Y,2019-05-31T07:00:00.000Z,40,,8.29,,9.66,12.71,18.1,,15.71,18.18,,,,,,,,,,,29.54,63.49,,,5.532084,-0.214926
A4ZTW82Y,2019-05-31T06:00:00.000Z,37,,7.47,,8.81,11.12,16.48,,15,16.58,,,,,,,,,,,29.56,62.04,,,5.532084,-0.214926
A4ZTW82Y,2019-05-31T05:00:00.000Z,34,,6.41,,8.2,9.98,14.85,,13.22,14.92,,,,,,,,,,,29.44,60.9,,,5.532084,-0.214926
A4ZTW82Y,2019-05-31T04:00:00.000Z,26,,4.26,,6.22,6.29,10.53,,8.79,10.58,,,,,,,,,,,29.42,59.97,,,5.532084,-0.214926
A4ZTW82Y,2019-05-31T03:00:00.000Z,22,,2.94,,5.33,4.65,8.05,,6.35,8.1,,,,,,,,,,,29.34,59.44,,,5.532084,-0.214926
A4ZTW82Y,2019-05-31T02:00:00.000Z,22,,3.47,,5.4,4.76,8.97,,7.59,9.01,,,,,,,,,,,29.42,59.81,,,5.532084,-0.214926
A4ZTW82Y,2019-05-31T00:00:00.000Z,20,,2,,4.8,3.65,7.01,,5.62,7.03,,,,,,,,,,,29.46,60.94,,,5.532084,-0.214926
A4ZTW82Y,2019-05-30T23:00:00.000Z,20,,2.29,,4.77,3.59,7.15,,5.29,7.17,,,,,,,,,,,29.55,61.25,,,5.532084,-0.214926
A4ZTW82Y,2019-05-30T22:00:00.000Z,21,,2.26,,5.03,4.09,7.49,,6.21,7.53,,,,,,,,,,,29.49,61.47,,,5.532084,-0.214926
A4ZTW82Y,2019-05-30T20:00:00.000Z,22,,3.24,,5.24,4.47,8.56,,7.29,8.6,,,,,,,,,,,29.52,61.44,,,5.532084,-0.214926
A4ZTW82Y,2019-05-30T19:00:00.000Z,22,,2.9,,5.18,4.35,8.51,,6.49,8.56,,,,,,,,,,,29.58,62.03,,,5.532084,-0.214926
A4ZTW82Y,2019-05-30T17:00:00.000Z,19,,1.62,,4.45,3,6.3,,6,6.36,,,,,,,,,,,29.68,62.74,,,5.532084,-0.214926
A4ZTW82Y,2019-05-30T16:00:00.000Z,19,,1.59,,4.56,3.21,6.4,,5.47,6.45,,,,,,,,,,,29.81,63.98,,,5.532084,-0.214926
A4ZTW82Y,2019-05-30T14:00:00.000Z,41,,7,,9.85,13.06,14.94,,18,15.09,,,,,,,,,,,29.48,68.78,,,5.532084,-0.214926
A4ZTW82Y,2019-05-30T13:00:00.000Z,23,,2.53,,5.55,5.06,7.69,,9.06,7.77,,,,,,,,,,,28.86,66.42,,,5.532084,-0.214926
A4ZTW82Y,2019-05-30T11:00:00.000Z,45,,9.94,,10.73,14.71,20.21,,23.88,20.34,,,,,,,,,,,29.18,54.48,,,5.532084,-0.214926
A4ZTW82Y,2019-05-30T10:00:00.000Z,41,,8.76,,9.79,12.94,18.2,,15.24,18.27,,,,,,,,,,,29.42,56.29,,,5.532084,-0.214926
A4ZTW82Y,2019-05-30T09:00:00.000Z,43,,9.71,,10.35,14,19.35,,20.53,19.44,,,,,,,,,,,29.86,60.55,,,5.532084,-0.214926
A4ZTW82Y,2019-05-30T06:00:00.000Z,59,,15.71,,15.7,23.95,29.86,,34.38,30.15,,,,,,,,,,,29.76,69.22,,,5.532084,-0.214926
A4ZTW82Y,2019-05-30T05:00:00.000Z,49,,9.88,,11.65,16.41,20.41,,21.76,20.58,,,,,,,,,,,29.7,68.34,,,5.532084,-0.214926
A4ZTW82Y,2019-05-30T04:00:00.000Z,45,,9.53,,10.8,14.82,19.38,,18.53,19.48,,,,,,,,,,,29.64,68.39,,,5.532084,-0.214926
A4ZTW82Y,2019-05-30T03:00:00.000Z,42,,8.76,,10.16,13.65,18.52,,16.76,18.62,,,,,,,,,,,29.65,68.13,,,5.532084,-0.214926
A4ZTW82Y,2019-05-30T01:00:00.000Z,49,,11.97,,11.87,16.82,23.4,,20.44,23.51,,,,,,,,,,,29.64,66.68,,,5.532084,-0.214926
A4ZTW82Y,2019-05-29T22:00:00.000Z,50,,11.59,,11.88,16.85,23.15,,20.43,23.26,,,,,,,,,,,29.77,65.29,,,5.532084,-0.214926
A4ZTW82Y,2019-05-29T21:00:00.000Z,42,,9.65,,10.17,13.67,19.89,,16.88,19.98,,,,,,,,,,,29.86,64.84,,,5.532084,-0.214926
A4ZTW82Y,2019-05-29T20:00:00.000Z,42,,9.35,,10.05,13.44,19.46,,16.5,19.56,,,,,,,,,,,29.65,64.85,,,5.532084,-0.214926
A4ZTW82Y,2019-05-29T18:00:00.000Z,36,,7.24,,8.62,10.76,15.87,,13.41,15.94,,,,,,,,,,,29.58,64.26,,,5.532084,-0.214926
A4ZTW82Y,2019-05-29T17:00:00.000Z,29,,5.15,,6.93,7.62,11.84,,9.74,11.89,,,,,,,,,,,29.47,64.4,,,5.532084,-0.214926
A4ZTW82Y,2019-05-29T16:00:00.000Z,33,,5.88,,8.03,9.68,12.84,,14.5,12.97,,,,,,,,,,,29.44,63.81,,,5.532084,-0.214926
A4ZTW82Y,2019-05-29T14:00:00.000Z,26,,3.24,,6.19,6.24,9.27,,10.53,9.37,,,,,,,,,,,29.26,61.2,,,5.532084,-0.214926
A4ZTW82Y,2019-05-29T13:00:00.000Z,25,,3.82,,6.06,6,10.01,,8.71,10.07,,,,,,,,,,,29.4,57.48,,,5.532084,-0.214926
A4ZTW82Y,2019-05-29T11:00:00.000Z,27,,4,,6.47,6.76,10.71,,8.94,10.77,,,,,,,,,,,28.96,48.62,,,5.532084,-0.214926
A4ZTW82Y,2019-05-29T10:00:00.000Z,36,,6.47,,8.71,10.94,14.96,,16.47,15.11,,,,,,,,,,,29.54,53.2,,,5.532084,-0.214926
A4ZTW82Y,2019-05-29T09:00:00.000Z,37,,7.5,,8.83,11.17,15.45,,15.3,15.57,,,,,,,,,,,29.51,57.19,,,5.532084,-0.214926
A4ZTW82Y,2019-05-29T07:00:00.000Z,43,,9.18,,10.32,13.94,18.97,,16.94,19.05,,,,,,,,,,,29.73,63.49,,,5.532084,-0.214926
A4ZTW82Y,2019-05-29T05:00:00.000Z,33,,6.74,,8.02,9.65,14.88,,12.56,14.94,,,,,,,,,,,29.81,66.09,,,5.532084,-0.214926
A4ZTW82Y,2019-05-29T03:00:00.000Z,43,,9.24,,10.27,13.85,19.59,,18.5,19.71,,,,,,,,,,,29.97,65.53,,,5.532084,-0.214926
A4ZTW82Y,2019-05-29T02:00:00.000Z,47,,9.79,,11.21,15.59,20.34,,20.38,20.47,,,,,,,,,,,29.9,65.35,,,5.532084,-0.214926
A4ZTW82Y,2019-05-29T01:00:00.000Z,36,,7.12,,8.68,10.88,16.29,,15.18,16.37,,,,,,,,,,,29.83,65.18,,,5.532084,-0.214926
A4ZTW82Y,2019-05-28T23:00:00.000Z,16,,1,,3.91,2,5.03,,3.47,5.06,,,,,,,,,,,29.79,64.25,,,5.532084,-0.214926
A4ZTW82Y,2019-05-28T22:00:00.000Z,16,,0.74,,3.83,1.85,4.74,,3.38,4.78,,,,,,,,,,,30.04,64.63,,,5.532084,-0.214926
A4ZTW82Y,2019-05-28T19:00:00.000Z,18,,1.47,,4.32,2.76,6.24,,5.18,6.29,,,,,,,,,,,30.17,64.56,,,5.532084,-0.214926
A4ZTW82Y,2019-05-28T18:00:00.000Z,17,,1.31,,4.09,2.33,5.67,,4.04,5.72,,,,,,,,,,,29.97,64.57,,,5.532084,-0.214926
A4ZTW82Y,2019-05-28T17:00:00.000Z,15,,0.59,,3.53,1.29,4.56,,2.53,4.58,,,,,,,,,,,29.82,62.82,,,5.532084,-0.214926
A4ZTW82Y,2019-05-28T16:00:00.000Z,20,,1.74,,4.7,3.47,6.15,,5.18,6.2,,,,,,,,,,,29.8,59.48,,,5.532084,-0.214926
A4ZTW82Y,2019-05-28T15:00:00.000Z,20,,2.06,,4.82,3.69,6.76,,6.47,6.83,,,,,,,,,,,29.61,59.17,,,5.532084,-0.214926
A4ZTW82Y,2019-05-28T14:00:00.000Z,23,,2.53,,5.55,5.06,7.78,,7.32,7.85,,,,,,,,,,,29.23,58.67,,,5.532084,-0.214926
A4ZTW82Y,2019-05-28T13:00:00.000Z,23,,2.82,,5.57,5.09,8.08,,8.35,8.14,,,,,,,,,,,29.1,57.79,,,5.532084,-0.214926
A4ZTW82Y,2019-05-28T12:00:00.000Z,26,,3.43,,6.12,6.12,9.51,,9.31,9.6,,,,,,,,,,,28.98,57.02,,,5.532084,-0.214926
A4ZTW82Y,2019-05-28T11:00:00.000Z,29,,4.9,,6.84,7.46,11.46,,10.09,11.52,,,,,,,,,,,28.86,55.45,,,5.532084,-0.214926
A4ZTW82Y,2019-05-28T10:00:00.000Z,30,,4.97,,7.26,8.24,12.23,,10.76,12.31,,,,,,,,,,,28.79,56.33,,,5.532084,-0.214926
A4ZTW82Y,2019-05-28T09:00:00.000Z,32,,6.24,,7.75,9.16,13.95,,11.73,14.02,,,,,,,,,,,28.92,57.48,,,5.532084,-0.214926
A4ZTW82Y,2019-05-28T08:00:00.000Z,29,,5.41,,6.88,7.53,12.83,,9.5,12.87,,,,,,,,,,,28.49,61.43,,,5.532084,-0.214926
A4ZTW82Y,2019-05-28T07:00:00.000Z,31,,5.62,,7.51,8.71,13.01,,13.68,13.11,,,,,,,,,,,28.01,59.17,,,5.532084,-0.214926
A4ZTW82Y,2019-05-28T05:00:00.000Z,25,,3.73,,5.96,5.82,9.35,,8.04,9.38,,,,,,,,,,,28.12,52.53,,,5.532084,-0.214926
A4ZTW82Y,2019-05-28T04:00:00.000Z,25,,3.65,,5.95,5.79,8.96,,7.53,9.01,,,,,,,,,,,28.13,52.78,,,5.532084,-0.214926
A4ZTW82Y,2019-05-28T01:00:00.000Z,36,,6.93,,8.74,11,14.9,,14.44,15,,,,,,,,,,,28.17,52.48,,,5.532084,-0.214926
A4ZTW82Y,2019-05-27T23:00:00.000Z,39,,8.18,,9.47,12.35,17.23,,16.06,17.31,,,,,,,,,,,28.13,52.15,,,5.532084,-0.214926
A4ZTW82Y,2019-05-27T22:00:00.000Z,45,,9.68,,10.89,15,20.01,,19.21,20.13,,,,,,,,,,,28.07,51.46,,,5.532084,-0.214926
A4ZTW82Y,2019-05-27T21:00:00.000Z,38,,7.06,,9.19,11.82,15.06,,15.35,15.19,,,,,,,,,,,28.1,49.82,,,5.532084,-0.214926
A4ZTW82Y,2019-05-27T20:00:00.000Z,33,,6.06,,7.92,9.47,13.41,,13.82,13.48,,,,,,,,,,,28.09,49.47,,,5.532084,-0.214926
A4ZTW82Y,2019-05-27T19:00:00.000Z,33,,6,,7.99,9.59,13.39,,13.18,13.46,,,,,,,,,,,28.02,44.09,,,5.532084,-0.214926
A4ZTW82Y,2019-05-27T18:00:00.000Z,34,,5.53,,8.08,9.76,12.2,,13.41,12.31,,,,,,,,,,,28.66,41.59,,,5.532084,-0.214926
A4ZTW82Y,2019-05-27T17:00:00.000Z,33,,5.51,,7.9,9.42,12.29,,12.8,12.38,,,,,,,,,,,29.09,42.73,,,5.532084,-0.214926
A4ZTW82Y,2019-05-27T16:00:00.000Z,29,,4.35,,7.02,7.79,10.7,,10.53,10.78,,,,,,,,,,,29.85,49.89,,,5.532084,-0.214926
A4ZTW82Y,2019-05-27T15:00:00.000Z,27,,4.24,,6.56,6.94,10.08,,9.29,10.14,,,,,,,,,,,30.39,54.59,,,5.532084,-0.214926
A4ZTW82Y,2019-05-27T14:00:00.000Z,37,,7.35,,8.87,11.24,15.05,,14.97,15.16,,,,,,,,,,,30.5,63.92,,,5.532084,-0.214926
A4ZTW82Y,2019-05-27T13:00:00.000Z,28,,4.47,,6.81,7.39,10.84,,10.49,10.92,,,,,,,,,,,30.34,66.99,,,5.532084,-0.214926
A4ZTW82Y,2019-05-27T12:00:00.000Z,30,,4.24,,7.13,8,10.38,,14.18,10.52,,,,,,,,,,,30.35,69.03,,,5.532084,-0.214926
A4ZTW82Y,2019-05-27T11:00:00.000Z,40,,7.27,,9.52,12.45,16.12,,17.51,16.27,,,,,,,,,,,30.68,66.61,,,5.532084,-0.214926
A4ZTW82Y,2019-05-27T10:00:00.000Z,47,,10.24,,11.29,15.75,20.56,,22.65,20.69,,,,,,,,,,,30.52,52.21,,,5.532084,-0.214926
A4ZTW82Y,2019-05-27T08:00:00.000Z,66,,18.47,,19.04,30.18,35.27,,42.82,35.6,,,,,,,,,,,30.72,69.39,,,5.532084,-0.214926
A4ZTW82Y,2019-05-27T07:00:00.000Z,54,,12,,13.35,19.59,24.01,,28.12,24.2,,,,,,,,,,,30.62,69.4,,,5.532084,-0.214926
A4ZTW82Y,2019-05-27T05:00:00.000Z,46,,10.06,,11.13,15.45,19.78,,21.98,19.93,,,,,,,,,,,30.6,68.09,,,5.532084,-0.214926
A4ZTW82Y,2019-05-27T03:00:00.000Z,37,,5.82,,8.96,11.41,13.61,,16.06,13.75,,,,,,,,,,,30.48,68.91,,,5.532084,-0.214926
A4ZTW82Y,2019-05-27T02:00:00.000Z,29,,4.53,,6.98,7.71,10.56,,13.12,10.67,,,,,,,,,,,30.64,69.9,,,5.532084,-0.214926
A4ZTW82Y,2019-05-27T00:00:00.000Z,35,,6.47,,8.46,10.47,12.65,,15.24,12.76,,,,,,,,,,,30.61,70.86,,,5.532084,-0.214926
A4ZTW82Y,2019-05-26T23:00:00.000Z,38,,6.47,,9.12,11.71,13.96,,17.97,14.07,,,,,,,,,,,30.56,71.21,,,5.532084,-0.214926
A4ZTW82Y,2019-05-26T22:00:00.000Z,41,,6.53,,9.82,13,13.88,,17.71,14.02,,,,,,,,,,,30.76,71.18,,,5.532084,-0.214926
A4ZTW82Y,2019-05-26T21:00:00.000Z,42,,7.49,,10.15,13.62,15.57,,20.5,15.75,,,,,,,,,,,30.84,71.77,,,5.532084,-0.214926
A4ZTW82Y,2019-05-26T20:00:00.000Z,46,,8.21,,10.93,15.08,16.86,,25.32,17.12,,,,,,,,,,,30.76,72.09,,,5.532084,-0.214926
A4ZTW82Y,2019-05-26T19:00:00.000Z,45,,8.12,,10.73,14.71,16.72,,21.29,16.88,,,,,,,,,,,30.87,72.15,,,5.532084,-0.214926
A4ZTW82Y,2019-05-26T18:00:00.000Z,47,,8,,11.4,15.94,16.4,,21,16.57,,,,,,,,,,,30.76,72.02,,,5.532084,-0.214926
A4ZTW82Y,2019-05-26T17:00:00.000Z,39,,7.06,,9.41,12.24,14.88,,16.35,15,,,,,,,,,,,30.82,71.76,,,5.532084,-0.214926
A4ZTW82Y,2019-05-26T16:00:00.000Z,38,,6.65,,9.02,11.51,14.1,,18.18,14.27,,,,,,,,,,,30.91,71.3,,,5.532084,-0.214926
A4ZTW82Y,2019-05-26T15:00:00.000Z,37,,6.18,,8.77,11.06,13.42,,16.06,13.55,,,,,,,,,,,30.73,70.84,,,5.532084,-0.214926
A4ZTW82Y,2019-05-26T14:00:00.000Z,30,,4.82,,7.29,8.29,11.85,,12.71,11.94,,,,,,,,,,,30.47,69.95,,,5.532084,-0.214926
A4ZTW82Y,2019-05-26T13:00:00.000Z,40,,8,,9.71,12.79,16.14,,15.79,16.22,,,,,,,,,,,30.52,68.9,,,5.532084,-0.214926
A4ZTW82Y,2019-05-26T12:00:00.000Z,42,,8.53,,10.13,13.59,16.92,,18.65,17.07,,,,,,,,,,,30.23,68.44,,,5.532084,-0.214926
A4ZTW82Y,2019-05-26T11:00:00.000Z,46,,9.65,,10.93,15.08,18.95,,19.81,19.08,,,,,,,,,,,30.18,67.48,,,5.532084,-0.214926
A4ZTW82Y,2019-05-26T10:00:00.000Z,46,,9.82,,11.08,15.35,20.83,,20,20.95,,,,,,,,,,,30.01,67.27,,,5.532084,-0.214926
A4ZTW82Y,2019-05-26T08:00:00.000Z,46,,9.71,,10.98,15.18,19.79,,20.18,19.93,,,,,,,,,,,29.92,66.82,,,5.532084,-0.214926
A4ZTW82Y,2019-05-26T07:00:00.000Z,43,,9,,10.32,13.94,19.24,,16.18,19.34,,,,,,,,,,,29.64,67.35,,,5.532084,-0.214926
A4ZTW82Y,2019-05-26T03:00:00.000Z,68,,20.76,,20.29,32.52,42.2,,46.41,42.56,,,,,,,,,,,29.68,68.43,,,5.532084,-0.214926
A4ZTW82Y,2019-05-26T02:00:00.000Z,59,,14.56,,16.05,24.62,27.82,,30.88,28.04,,,,,,,,,,,29.77,68.94,,,5.532084,-0.214926
A4ZTW82Y,2019-05-26T01:00:00.000Z,47,,9.59,,11.26,15.69,19.56,,21.04,19.71,,,,,,,,,,,29.75,69.21,,,5.532084,-0.214926
A4ZTW82Y,2019-05-26T00:00:00.000Z,42,,7.24,,10.07,13.47,16.02,,18.88,16.19,,,,,,,,,,,29.63,69.73,,,5.532084,-0.214926
A4ZTW82Y,2019-05-25T23:00:00.000Z,41,,7.38,,9.72,12.82,15.61,,18.41,15.73,,,,,,,,,,,29.7,70.98,,,5.532084,-0.214926
A4ZTW82Y,2019-05-25T22:00:00.000Z,40,,7.71,,9.69,12.76,16.34,,17.41,16.46,,,,,,,,,,,29.51,71.02,,,5.532084,-0.214926
A4ZTW82Y,2019-05-25T21:00:00.000Z,44,,8,,10.53,14.32,17.16,,18.76,17.28,,,,,,,,,,,29.68,70.47,,,5.532084,-0.214926
A4ZTW82Y,2019-05-25T20:00:00.000Z,39,,7.62,,9.36,12.15,15.84,,16.03,15.95,,,,,,,,,,,29.52,69.39,,,5.532084,-0.214926
A4ZTW82Y,2019-05-25T19:00:00.000Z,46,,9.94,,10.98,15.18,19.91,,18.12,20,,,,,,,,,,,29.46,67.8,,,5.532084,-0.214926
A4ZTW82Y,2019-05-25T18:00:00.000Z,41,,8.55,,9.9,13.16,17.77,,17.57,17.88,,,,,,,,,,,29.27,66.69,,,5.532084,-0.214926
A4ZTW82Y,2019-05-25T17:00:00.000Z,23,,3.03,,5.48,4.91,8.59,,7.01,8.64,,,,,,,,,,,29.12,65.91,,,5.532084,-0.214926
A4ZTW82Y,2019-05-25T16:00:00.000Z,21,,2.71,,5.08,4.18,7.77,,6.18,7.81,,,,,,,,,,,28.38,63.86,,,5.532084,-0.214926
A4ZTW82Y,2019-05-25T15:00:00.000Z,28,,4.62,,6.66,7.12,10.63,,9.68,10.7,,,,,,,,,,,27.82,57.89,,,5.532084,-0.214926
A4ZTW82Y,2019-05-25T14:00:00.000Z,35,,6.85,,8.33,10.24,14.29,,13.15,14.35,,,,,,,,,,,27.61,54.21,,,5.532084,-0.214926
A4ZTW82Y,2019-05-25T13:00:00.000Z,36,,7,,8.76,11.03,14.8,,13.09,14.87,,,,,,,,,,,27.5,52.78,,,5.532084,-0.214926
A4ZTW82Y,2019-05-25T12:00:00.000Z,41,,8.35,,9.74,12.85,17.32,,16.65,17.43,,,,,,,,,,,27.41,52.94,,,5.532084,-0.214926
A4ZTW82Y,2019-05-25T11:00:00.000Z,41,,8.76,,9.91,13.18,17.79,,17.29,17.9,,,,,,,,,,,27.22,53.26,,,5.532084,-0.214926
